STRUCT_ID	DRUG_NAME	GENE	ATC_CODE	TARGET_CLASS	TDL	Entrez
1982	olanzapine	CHRM1	N05AH03	GPCR	Tclin	1128
1982	olanzapine	HRH2	N05AH03	GPCR	Tclin	3274
1982	olanzapine	HRH1	N05AH03	GPCR	Tclin	3269
1982	olanzapine	DRD5	N05AH03	GPCR	Tchem	1816
1982	olanzapine	ADRA2B	N05AH03	GPCR	Tclin	151
1982	olanzapine	ADRA1A	N05AH03	GPCR	Tclin	148
1982	olanzapine	HTR7	N05AH03	GPCR	Tclin	3363
1982	olanzapine	HTR6	N05AH03	GPCR	Tchem	3362
1982	olanzapine	HTR2B	N05AH03	GPCR	Tclin	3357
1982	olanzapine	KCNH2	N05AH03	Ion channel	Tclin	3757
1982	olanzapine	ADRA2A	N05AH03	GPCR	Tclin	150
1982	olanzapine	DRD1	N05AH03	GPCR	Tclin	1812
1982	olanzapine	HTR5A	N05AH03	GPCR	Tchem	3361
1982	olanzapine	ADRB2	N05AH03	GPCR	Tclin	154
1982	olanzapine	ADRB1	N05AH03	GPCR	Tclin	153
1982	olanzapine	GFER	N05AH03	Enzyme	Tchem	2671
1985	olmesartan medoxomil	AGTR1	C09CA08, C09DA08, C09DB02, C09DX03	GPCR	Tclin	185
1986	olopatadine	HRH1	R01AC08, S01GX09	GPCR	Tclin	3269
1987	olprinone	PDE3A	NA	Enzyme	Tclin	5139
1987	olprinone	PDE3B	NA	Enzyme	Tclin	5140
1988	olsalazine	ALOX5	A07EC03	Enzyme	Tclin	240
1988	olsalazine	PPARG	A07EC03	Nuclear hormone receptor	Tclin	5468
1988	olsalazine	PTGS1	A07EC03	Enzyme	Tclin	5742
1988	olsalazine	PTGS2	A07EC03	Enzyme	Tclin	5743
1990	omeprazole	CYP2C19	A02BC01, A02BD01, A02BD05	Enzyme	Tchem	1557
1990	omeprazole	CYP1A2	A02BC01, A02BD01, A02BD05	Enzyme	Tchem	1544
1990	omeprazole	CYP2C9	A02BC01, A02BD01, A02BD05	Enzyme	Tchem	1559
1990	omeprazole	CYP3A4	A02BC01, A02BD01, A02BD05	Enzyme	Tclin	1576
1990	omeprazole	ATP4A	A02BC01, A02BD01, A02BD05	Transporter	Tclin	495
1990	omeprazole	ATP4B	A02BC01, A02BD01, A02BD05	Transporter	Tclin	496
1990	omeprazole	ABCB1	A02BC01, A02BD01, A02BD05	Transporter	Tchem	5243
1990	omeprazole	FASN	A02BC01, A02BD01, A02BD05	Enzyme	Tchem	2194
1992	ondansetron	HTR3A	A04AA01	Ion channel	Tclin	3359
1992	ondansetron	HTR2B	A04AA01	GPCR	Tclin	3357
1992	ondansetron	SLC22A3	A04AA01	Transporter	Tchem	6581
1992	ondansetron	SLC22A1	A04AA01	Transporter	Tchem	6580
1992	ondansetron	CHRNA4	A04AA01	Ion channel	Tclin	1137
1992	ondansetron	CHRNB2	A04AA01	Ion channel	Tclin	1141
1992	ondansetron	SLC47A2	A04AA01	Transporter	Tchem	146802
1992	ondansetron	SLC47A1	A04AA01	Transporter	Tchem	55244
1992	ondansetron	SLC22A2	A04AA01	Transporter	Tchem	6582
1992	ondansetron	HTR3B	A04AA01	Ion channel	Tchem	9177
1992	ondansetron	KCNH2	A04AA01	Ion channel	Tclin	3757
1996	orlistat	ABHD6	A08AB01	Enzyme	Tchem	57406
1996	orlistat	PNLIP	A08AB01	Enzyme	Tclin	5406
1996	orlistat	CNR1	A08AB01	GPCR	Tclin	1268
1996	orlistat	ABHD12	A08AB01	Enzyme	Tchem	26090
1996	orlistat	DAGLB	A08AB01	Enzyme	Tchem	221955
1996	orlistat	DAGLA	A08AB01	Enzyme	Tchem	747
1996	orlistat	ABHD16A	A08AB01	Enzyme	Tchem	7920
1996	orlistat	PLA2G7	A08AB01	Enzyme	Tchem	7941
1996	orlistat	LIPF	A08AB01	Enzyme	Tclin	8513
1999	orphenadrine	SCN10A	N04AB02, M03BC51	Ion channel	Tclin	6336
1999	orphenadrine	SCN9A	N04AB02, M03BC51	Ion channel	Tclin	6335
1999	orphenadrine	SCN4A	N04AB02, M03BC51	Ion channel	Tclin	6329
1999	orphenadrine	SCN1A	N04AB02, M03BC51	Ion channel	Tclin	6323
1999	orphenadrine	HRH1	N04AB02, M03BC51	GPCR	Tclin	3269
1999	orphenadrine	ADRA2A	N04AB02, M03BC51	GPCR	Tclin	150
1999	orphenadrine	SLC6A4	N04AB02, M03BC51	Transporter	Tclin	6532
1999	orphenadrine	SLC6A2	N04AB02, M03BC51	Transporter	Tclin	6530
1999	orphenadrine	HTR2A	N04AB02, M03BC51	GPCR	Tclin	3356
1999	orphenadrine	HTR2B	N04AB02, M03BC51	GPCR	Tclin	3357
1999	orphenadrine	HTR2C	N04AB02, M03BC51	GPCR	Tclin	3358
1999	orphenadrine	HTR6	N04AB02, M03BC51	GPCR	Tchem	3362
1999	orphenadrine	ADRA2B	N04AB02, M03BC51	GPCR	Tclin	151
1999	orphenadrine	HRH2	N04AB02, M03BC51	GPCR	Tclin	3274
1999	orphenadrine	CHRM2	N04AB02, M03BC51	GPCR	Tclin	1129
1999	orphenadrine	CHRM3	N04AB02, M03BC51	GPCR	Tclin	1131
1999	orphenadrine	CHRM4	N04AB02, M03BC51	GPCR	Tclin	1132
1999	orphenadrine	CHRM5	N04AB02, M03BC51	GPCR	Tclin	1133
1999	orphenadrine	CYP2D6	N04AB02, M03BC51	Enzyme	Tclin	1565
1999	orphenadrine	SLC22A1	N04AB02, M03BC51	Transporter	Tchem	6580
1999	orphenadrine	SCN5A	N04AB02, M03BC51	Ion channel	Tclin	6331
1999	orphenadrine	CHRM1	N04AB02, M03BC51	GPCR	Tclin	1128
1999	orphenadrine	KCNH2	N04AB02, M03BC51	Ion channel	Tclin	3757
1999	orphenadrine	GRIN1	N04AB02, M03BC51	Ion channel	Tclin	2902
1999	orphenadrine	GRIN2A	N04AB02, M03BC51	Ion channel	Tclin	2903
1999	orphenadrine	GRIN2B	N04AB02, M03BC51	Ion channel	Tclin	2904
1999	orphenadrine	GRIN2C	N04AB02, M03BC51	Ion channel	Tclin	2905
1999	orphenadrine	GRIN2D	N04AB02, M03BC51	Ion channel	Tclin	2906
1999	orphenadrine	GRIN3A	N04AB02, M03BC51	Ion channel	Tclin	116443
1999	orphenadrine	GRIN3B	N04AB02, M03BC51	Ion channel	Tclin	116444
2002	oteracil	UMPS	NA	Enzyme	Tclin	7372
2004	ouabain	ATP1A1	C01AC01	Transporter	Tclin	476
2004	ouabain	KCNH2	C01AC01	Ion channel	Tclin	3757
2004	ouabain	STAT3	C01AC01	Transcription factor	Tchem	6774
2006	oxacillin	PTGS1	J01CF04	Enzyme	Tclin	5742
2006	oxacillin	PTGS2	J01CF04	Enzyme	Tclin	5743
2006	oxacillin	PDE11A	J01CF04	Enzyme	Tchem	50940
2011	oxandrolone	AR	A14AA08	Nuclear hormone receptor	Tclin	367
2013	oxaprozin	PTGS1	M01AE12	Enzyme	Tclin	5742
2013	oxaprozin	PTGS2	M01AE12	Enzyme	Tclin	5743
2013	oxaprozin	FPR1	M01AE12	GPCR	Tchem	2357
2014	oxatomide	CHRM1	R06AE06	GPCR	Tclin	1128
2014	oxatomide	HRH1	R06AE06	GPCR	Tclin	3269
2014	oxatomide	DRD3	R06AE06	GPCR	Tclin	1814
2014	oxatomide	HTR2B	R06AE06	GPCR	Tclin	3357
2014	oxatomide	HTR2A	R06AE06	GPCR	Tclin	3356
2015	oxazepam	GABRA1	N05BA04	Ion channel	Tclin	2554
2015	oxazepam	GABRB3	N05BA04	Ion channel	Tclin	2562
2015	oxazepam	GABRG2	N05BA04	Ion channel	Tclin	2566
2017	oxcarbazepine	SCN5A	N03AF02	Ion channel	Tclin	6331
2026	oxyphencyclimine	CHRM3	A03AA01, A03CA03	GPCR	Tclin	1131
2026	oxyphencyclimine	CHRM1	A03AA01, A03CA03	GPCR	Tclin	1128
2027	oxprenolol	SLC22A1	C07AA02, C07BA02, C07CA02	Transporter	Tchem	6580
2027	oxprenolol	ADRB2	C07AA02, C07BA02, C07CA02	GPCR	Tclin	154
2027	oxprenolol	ADRB1	C07AA02, C07BA02, C07CA02	GPCR	Tclin	153
2028	oxybutynin	SIGMAR1	G04BD04	Membrane receptor	Tclin	10280
2028	oxybutynin	SLC6A2	G04BD04	Transporter	Tclin	6530
2028	oxybutynin	HTR2B	G04BD04	GPCR	Tclin	3357
2028	oxybutynin	DRD3	G04BD04	GPCR	Tclin	1814
2028	oxybutynin	SLC6A3	G04BD04	Transporter	Tclin	6531
2028	oxybutynin	CYP2C19	G04BD04	Enzyme	Tchem	1557
2028	oxybutynin	CHRM2	G04BD04	GPCR	Tclin	1129
2028	oxybutynin	CHRM1	G04BD04	GPCR	Tclin	1128
2028	oxybutynin	CHRM3	G04BD04	GPCR	Tclin	1131
2028	oxybutynin	CHRM4	G04BD04	GPCR	Tclin	1132
2028	oxybutynin	CHRM5	G04BD04	GPCR	Tclin	1133
2029	oxycodone	OPRK1	N02AA05, N02AA55, N02AA56, N02AJ17, N02AJ18, N02AJ19	GPCR	Tclin	4986
2029	oxycodone	OPRD1	N02AA05, N02AA55, N02AA56, N02AJ17, N02AJ18, N02AJ19	GPCR	Tclin	4985
2029	oxycodone	OPRM1	N02AA05, N02AA55, N02AA56, N02AJ17, N02AJ18, N02AJ19	GPCR	Tclin	4988
2032	oxymetazoline	HTR2B	R01AA05, R01AB07, S01GA04	GPCR	Tclin	3357
2032	oxymetazoline	HTR1E	R01AA05, R01AB07, S01GA04	GPCR	Tchem	3354
2032	oxymetazoline	HTR2A	R01AA05, R01AB07, S01GA04	GPCR	Tclin	3356
2032	oxymetazoline	ADRA1A	R01AA05, R01AB07, S01GA04	GPCR	Tclin	148
2032	oxymetazoline	HTR2C	R01AA05, R01AB07, S01GA04	GPCR	Tclin	3358
2032	oxymetazoline	ADRA2B	R01AA05, R01AB07, S01GA04	GPCR	Tclin	151
2032	oxymetazoline	ADRA1B	R01AA05, R01AB07, S01GA04	GPCR	Tclin	147
2032	oxymetazoline	ADRA1D	R01AA05, R01AB07, S01GA04	GPCR	Tclin	146
2032	oxymetazoline	HTR1A	R01AA05, R01AB07, S01GA04	GPCR	Tclin	3350
2032	oxymetazoline	HTR6	R01AA05, R01AB07, S01GA04	GPCR	Tchem	3362
2032	oxymetazoline	CHRM4	R01AA05, R01AB07, S01GA04	GPCR	Tclin	1132
2032	oxymetazoline	CHRM5	R01AA05, R01AB07, S01GA04	GPCR	Tclin	1133
2032	oxymetazoline	CYP2D6	R01AA05, R01AB07, S01GA04	Enzyme	Tclin	1565
2032	oxymetazoline	ADRA2C	R01AA05, R01AB07, S01GA04	GPCR	Tclin	152
2032	oxymetazoline	NISCH	R01AA05, R01AB07, S01GA04	Membrane receptor	Tclin	11188
2032	oxymetazoline	HTR1B	R01AA05, R01AB07, S01GA04	GPCR	Tclin	3351
2032	oxymetazoline	HTR1D	R01AA05, R01AB07, S01GA04	GPCR	Tclin	3352
2032	oxymetazoline	ADRA2A	R01AA05, R01AB07, S01GA04	GPCR	Tclin	150
2033	oxymetholone	AR	A14AA05	Nuclear hormone receptor	Tclin	367
2033	oxymetholone	ESR1	A14AA05	Nuclear hormone receptor	Tclin	2099
2034	oxymorphone	OPRK1	N02AA11	GPCR	Tclin	4986
2034	oxymorphone	OPRD1	N02AA11	GPCR	Tclin	4985
2034	oxymorphone	OPRM1	N02AA11	GPCR	Tclin	4988
2036	oxyphenbutazone	PTGS1	M01AA03, M02AA04, S01BC02	Enzyme	Tclin	5742
2036	oxyphenbutazone	PTGS2	M01AA03, M02AA04, S01BC02	Enzyme	Tclin	5743
2036	oxyphenbutazone	FPR1	M01AA03, M02AA04, S01BC02	GPCR	Tchem	2357
2039	oxyphenonium	CHRM1	A03AB03, A03AB53	GPCR	Tclin	1128
2039	oxyphenonium	CHRM3	A03AB03, A03AB53	GPCR	Tclin	1131
2042	oxytocin	AVPR2	H01BB02, G02AC01	GPCR	Tclin	554
2042	oxytocin	AVPR1B	H01BB02, G02AC01	GPCR	Tclin	553
2042	oxytocin	AVPR1A	H01BB02, G02AC01	GPCR	Tclin	552
2042	oxytocin	OXTR	H01BB02, G02AC01	GPCR	Tclin	5021
2044	paclitaxel	TUBB	L01CD01	Tumour-associated antigen	Tclin	203068
2044	paclitaxel	TUBB1	L01CD01	Tumour-associated antigen	Tclin	81027
2044	paclitaxel	TUBB2A	L01CD01	Tumour-associated antigen	Tclin	7280
2044	paclitaxel	TUBB2B	L01CD01	Tumour-associated antigen	Tclin	347733
2044	paclitaxel	TUBB3	L01CD01	Tumour-associated antigen	Tclin	10381
2044	paclitaxel	TUBB4A	L01CD01	Tumour-associated antigen	Tclin	10382
2044	paclitaxel	TUBB4B	L01CD01	Tumour-associated antigen	Tclin	10383
2044	paclitaxel	TUBB6	L01CD01	Tumour-associated antigen	Tclin	84617
2044	paclitaxel	TUBB8	L01CD01	Tumour-associated antigen	Tclin	347688
2044	paclitaxel	NR1I2	L01CD01	Nuclear hormone receptor	Tchem	8856
2044	paclitaxel	OPRD1	L01CD01	GPCR	Tclin	4985
2044	paclitaxel	FYN	L01CD01	Kinase	Tclin	2534
2044	paclitaxel	ERBB2	L01CD01	Kinase	Tclin	2064
2044	paclitaxel	CCKAR	L01CD01	GPCR	Tclin	886
2044	paclitaxel	TACR2	L01CD01	GPCR	Tchem	6865
2044	paclitaxel	MC5R	L01CD01	GPCR	Tchem	4161
2044	paclitaxel	ABCB11	L01CD01	Transporter	Tchem	8647
2044	paclitaxel	TUBB	L01CD01	Structural	Tclin	203068
2044	paclitaxel	ABCB1	L01CD01	Transporter	Tchem	5243
2044	paclitaxel	TUBB3	L01CD01	Structural	Tclin	10381
2046	palonosetron	HTR3A	A04AA05, A04AA55	Ion channel	Tchem	3359
2046	palonosetron	HTR3B	A04AA05, A04AA55	Ion channel	Tclin	9177
2046	palonosetron	HTR3A	A04AA05, A04AA55	Ion channel	Tclin	3359
2048	pamidronic acid	FDPS	M05BA03	Enzyme	Tclin	2224
2050	aminosalicylic acid	PTPN1	J04AA01, J04AA02, J04AA03	Enzyme	Tchem	5770
2050	aminosalicylic acid	PTGS1	J04AA01, J04AA02, J04AA03	Enzyme	Tclin	5742
2050	aminosalicylic acid	PTGS2	J04AA01, J04AA02, J04AA03	Enzyme	Tclin	5743
2052	pancuronium	CHRNA4	M03AC01	Ion channel	Tclin	1137
2052	pancuronium	CHRNB2	M03AC01	Ion channel	Tclin	1141
2052	pancuronium	CHRNA1	M03AC01	Ion channel	Tclin	1134
2052	pancuronium	CHRNB1	M03AC01	Ion channel	Tclin	1140
2052	pancuronium	CHRND	M03AC01	Ion channel	Tclin	1144
2052	pancuronium	CHRNA1	M03AC01	Ion channel	Tclin	1134
2052	pancuronium	CHRNB1	M03AC01	Ion channel	Tclin	1140
2052	pancuronium	CHRND	M03AC01	Ion channel	Tclin	1144
2052	pancuronium	CHRNG	M03AC01	Ion channel	Tclin	1146
2054	pantoprazole	SLC22A2	A02BC02, A02BD04, A02BD11	Transporter	Tchem	6582
2054	pantoprazole	SLC47A2	A02BC02, A02BD04, A02BD11	Transporter	Tchem	146802
2054	pantoprazole	SLC47A1	A02BC02, A02BD04, A02BD11	Transporter	Tchem	55244
2054	pantoprazole	ATP4A	A02BC02, A02BD04, A02BD11	Transporter	Tclin	495
2054	pantoprazole	ATP4B	A02BC02, A02BD04, A02BD11	Transporter	Tclin	496
2054	pantoprazole	ATP1A1	A02BC02, A02BD04, A02BD11	Transporter	Tclin	476
2054	pantoprazole	FASN	A02BC02, A02BD04, A02BD11	Enzyme	Tchem	2194
2056	papaverine	CYP2C19	A03AD01, G04BE02, G04BE52	Enzyme	Tchem	1557
2056	papaverine	PDE4A	A03AD01, G04BE02, G04BE52	Enzyme	Tclin	5141
2056	papaverine	PDE4B	A03AD01, G04BE02, G04BE52	Enzyme	Tclin	5142
2056	papaverine	PDE5A	A03AD01, G04BE02, G04BE52	Enzyme	Tclin	8654
2056	papaverine	PDE3B	A03AD01, G04BE02, G04BE52	Enzyme	Tclin	5140
2056	papaverine	ACHE	A03AD01, G04BE02, G04BE52	Enzyme	Tclin	43
2056	papaverine	PDE3A	A03AD01, G04BE02, G04BE52	Enzyme	Tclin	5139
2056	papaverine	PDE2A	A03AD01, G04BE02, G04BE52	Enzyme	Tclin	5138
2056	papaverine	PDE1A	A03AD01, G04BE02, G04BE52	Enzyme	Tclin	5136
2056	papaverine	PDE1B	A03AD01, G04BE02, G04BE52	Enzyme	Tclin	5153
2056	papaverine	PDE1C	A03AD01, G04BE02, G04BE52	Enzyme	Tclin	5137
2056	papaverine	KCNH2	A03AD01, G04BE02, G04BE52	Ion channel	Tclin	3757
2056	papaverine	PDE10A	A03AD01, G04BE02, G04BE52	Enzyme	Tclin	10846
2056	papaverine	PADI4	A03AD01, G04BE02, G04BE52	Enzyme	Tchem	23569
2059	paramethadione	CACNA1G	N03AC01	Ion channel	Tclin	8913
2059	paramethadione	CACNA1H	N03AC01	Ion channel	Tclin	8912
2059	paramethadione	CACNA1I	N03AC01	Ion channel	Tclin	8911
2063	parecoxib	PTGS2	M01AH04	Enzyme	Tclin	5743
2063	parecoxib	PTGS1	M01AH04	Enzyme	Tclin	5742
2065	pargyline	MAOB	C02KC01, C02LL01	Enzyme	Tclin	4129
2065	pargyline	MAOA	C02KC01, C02LL01	Enzyme	Tclin	4128
2066	paricalcitol	VDR	H05BX02	Nuclear hormone receptor	Tclin	7421
2068	paroxetine	SIGMAR1	N06AB05	Membrane receptor	Tclin	10280
2068	paroxetine	KCNH2	N06AB05	Ion channel	Tclin	3757
2068	paroxetine	CHRM1	N06AB05	GPCR	Tclin	1128
2068	paroxetine	CHRM2	N06AB05	GPCR	Tclin	1129
2068	paroxetine	CHRM3	N06AB05	GPCR	Tclin	1131
2068	paroxetine	CHRM4	N06AB05	GPCR	Tclin	1132
2068	paroxetine	CHRM5	N06AB05	GPCR	Tclin	1133
2068	paroxetine	CYP2D6	N06AB05	Enzyme	Tclin	1565
2068	paroxetine	CYP1A2	N06AB05	Enzyme	Tchem	1544
2068	paroxetine	SLC6A3	N06AB05	Transporter	Tclin	6531
2068	paroxetine	DRD3	N06AB05	GPCR	Tclin	1814
2068	paroxetine	SLC6A2	N06AB05	Transporter	Tclin	6530
2068	paroxetine	ADRB1	N06AB05	GPCR	Tclin	153
2068	paroxetine	HTR1A	N06AB05	GPCR	Tclin	3350
2068	paroxetine	P2RX4	N06AB05	Ion channel	Tchem	5025
2068	paroxetine	SLC6A4	N06AB05	Transporter	Tclin	6532
2068	paroxetine	TACR1	N06AB05	GPCR	Tclin	6869
2071	pefloxacin	CYP1A2	J01MA03	Enzyme	Tchem	1544
2073	pemetrexed	FOLR1	L01BA04	Membrane receptor	Tchem	2348
2073	pemetrexed	DHFR	L01BA04	Enzyme	Tclin	1719
2073	pemetrexed	TYMS	L01BA04	Enzyme	Tclin	7298
2073	pemetrexed	FPGS	L01BA04	Enzyme	Tchem	2356
2073	pemetrexed	SLC46A1	L01BA04	Transporter	Tchem	113235
2073	pemetrexed	GART	L01BA04	Enzyme	Tclin	2618
2073	pemetrexed	SLC19A1	L01BA04	Unclassified	Tchem	6573
2073	pemetrexed	FOLR2	L01BA04	Membrane receptor	Tchem	2350
2075	pemoline	SLC6A3	N06BA05	Transporter	Tclin	6531
2078	penbutolol	ADRB2	C07AA23, C07CA23	GPCR	Tclin	154
2078	penbutolol	ADRB1	C07AA23, C07CA23	GPCR	Tclin	153
2078	penbutolol	HTR1A	C07AA23, C07CA23	GPCR	Tclin	3350
2088	pentagastrin	CCKBR	V04CG04	GPCR	Tclin	887
2090	pentamidine	ADRA2A	P01CX01	GPCR	Tclin	150
2090	pentamidine	KCNH2	P01CX01	Ion channel	Tclin	3757
2090	pentamidine	SLC6A2	P01CX01	Transporter	Tclin	6530
2090	pentamidine	HTR2A	P01CX01	GPCR	Tclin	3356
2090	pentamidine	HTR2C	P01CX01	GPCR	Tclin	3358
2090	pentamidine	DRD3	P01CX01	GPCR	Tclin	1814
2090	pentamidine	CHRM2	P01CX01	GPCR	Tclin	1129
2090	pentamidine	CHRM4	P01CX01	GPCR	Tclin	1132
2090	pentamidine	CHRM5	P01CX01	GPCR	Tclin	1133
2090	pentamidine	SLC6A3	P01CX01	Transporter	Tclin	6531
2090	pentamidine	ADRA1D	P01CX01	GPCR	Tclin	146
2090	pentamidine	MAOA	P01CX01	Enzyme	Tclin	4128
2090	pentamidine	PRSS1	P01CX01	Enzyme	Tclin	5644
2090	pentamidine	SLC22A3	P01CX01	Transporter	Tchem	6581
2090	pentamidine	PTP4A3	P01CX01	Enzyme	Tchem	11156
2090	pentamidine	SLC22A1	P01CX01	Transporter	Tchem	6580
2090	pentamidine	GRIN1	P01CX01	Ion channel	Tclin	2902
2090	pentamidine	GRIN2A	P01CX01	Ion channel	Tclin	2903
2090	pentamidine	SLC22A2	P01CX01	Transporter	Tchem	6582
2090	pentamidine	AOC1	P01CX01	Enzyme	Tchem	26
2090	pentamidine	ST14	P01CX01	Enzyme	Tchem	6768
2090	pentamidine	S100B	P01CX01	Cytosolic other	Tchem	6285
2090	pentamidine	SLC47A2	P01CX01	Transporter	Tchem	146802
2090	pentamidine	SLC47A1	P01CX01	Transporter	Tchem	55244
2095	pentobarbital	GABRB3	N05CA01	Ion channel	Tclin	2562
2095	pentobarbital	GABRA1	N05CA01	Ion channel	Tclin	2554
2095	pentobarbital	GABRB2	N05CA01	Ion channel	Tclin	2561
2095	pentobarbital	GABRG2	N05CA01	Ion channel	Tclin	2566
2095	pentobarbital	KCNH2	N05CA01	Ion channel	Tclin	3757
2095	pentobarbital	GABRA2	N05CA01	Ion channel	Tclin	2555
2095	pentobarbital	GABRB2	N05CA01	Ion channel	Tclin	2561
2095	pentobarbital	GABRG2	N05CA01	Ion channel	Tclin	2566
2096	pentolonium	CHRNA3	NA	Ion channel	Tclin	1136
2096	pentolonium	CHRNB4	NA	Ion channel	Tclin	1143
2098	pentostatin	ADA	L01XX08	Enzyme	Tclin	100
2099	pentoxifylline	PDE4B	C04AD03	Enzyme	Tclin	5142
2099	pentoxifylline	PDE5A	C04AD03	Enzyme	Tclin	8654
2099	pentoxifylline	ADORA2B	C04AD03	GPCR	Tclin	136
2099	pentoxifylline	ACHE	C04AD03	Enzyme	Tclin	43
2105	pergolide	DRD1	N04BC02	GPCR	Tclin	1812
2105	pergolide	DRD4	N04BC02	GPCR	Tchem	1815
2105	pergolide	DRD5	N04BC02	GPCR	Tchem	1816
2105	pergolide	CYP2D6	N04BC02	Enzyme	Tclin	1565
2105	pergolide	ADRA1D	N04BC02	GPCR	Tclin	146
2105	pergolide	KCNH2	N04BC02	Ion channel	Tclin	3757
2105	pergolide	DRD3	N04BC02	GPCR	Tclin	1814
2105	pergolide	DRD2	N04BC02	GPCR	Tclin	1813
2105	pergolide	ADRA2C	N04BC02	GPCR	Tclin	152
2105	pergolide	HTR1D	N04BC02	GPCR	Tclin	3352
2105	pergolide	HTR1B	N04BC02	GPCR	Tclin	3351
2105	pergolide	ADRA2B	N04BC02	GPCR	Tclin	151
2105	pergolide	HTR2C	N04BC02	GPCR	Tclin	3358
2105	pergolide	HTR2B	N04BC02	GPCR	Tclin	3357
2105	pergolide	HTR2A	N04BC02	GPCR	Tclin	3356
2105	pergolide	HTR1A	N04BC02	GPCR	Tclin	3350
2105	pergolide	ADRA2A	N04BC02	GPCR	Tclin	150
2105	pergolide	ADRA1B	N04BC02	GPCR	Tclin	147
2105	pergolide	ADRA1A	N04BC02	GPCR	Tclin	148
2108	perindopril	ACE	C09AA04, C09BA04, C09BB04, C09BX01, C09BX02, C09BX04, C10BX11, C10BX12, C10BX13, C10BX14, C10BX15	Enzyme	Tclin	1636
2112	perospirone	DRD2	NA	GPCR	Tclin	1813
2112	perospirone	DRD3	NA	GPCR	Tclin	1814
2112	perospirone	DRD4	NA	GPCR	Tchem	1815
2113	perphenazine	CHRM3	N05AB03	GPCR	Tclin	1131
2113	perphenazine	KCNH2	N05AB03	Ion channel	Tclin	3757
2113	perphenazine	DRD2	N05AB03	GPCR	Tclin	1813
2113	perphenazine	DRD4	N05AB03	GPCR	Tchem	1815
2113	perphenazine	ADRA2C	N05AB03	GPCR	Tclin	152
2113	perphenazine	HRH1	N05AB03	GPCR	Tclin	3269
2113	perphenazine	DRD3	N05AB03	GPCR	Tclin	1814
2113	perphenazine	ADRA2B	N05AB03	GPCR	Tclin	151
2113	perphenazine	ADRA1A	N05AB03	GPCR	Tclin	148
2113	perphenazine	HTR7	N05AB03	GPCR	Tclin	3363
2113	perphenazine	HTR6	N05AB03	GPCR	Tchem	3362
2113	perphenazine	HTR2C	N05AB03	GPCR	Tclin	3358
2113	perphenazine	HTR2A	N05AB03	GPCR	Tclin	3356
2113	perphenazine	HTR1A	N05AB03	GPCR	Tclin	3350
2113	perphenazine	ADRA2A	N05AB03	GPCR	Tclin	150
2114	phenacemide	SCN1A	N03AX07	Ion channel	Tclin	6323
2115	phenacetin	PTGS1	N02BE03, N02BE53, N02BE73	Enzyme	Tclin	5742
2120	phenazopyridine	SCN10A	G04BX06	Ion channel	Tclin	6336
2120	phenazopyridine	SCN11A	G04BX06	Ion channel	Tclin	11280
2120	phenazopyridine	SCN1A	G04BX06	Ion channel	Tclin	6323
2120	phenazopyridine	SCN2A	G04BX06	Ion channel	Tclin	6326
2120	phenazopyridine	SCN3A	G04BX06	Ion channel	Tclin	6328
2120	phenazopyridine	SCN4A	G04BX06	Ion channel	Tclin	6329
2120	phenazopyridine	SCN5A	G04BX06	Ion channel	Tclin	6331
2120	phenazopyridine	SCN7A	G04BX06	Ion channel	Tclin	6332
2120	phenazopyridine	SCN8A	G04BX06	Ion channel	Tclin	6334
2120	phenazopyridine	SCN9A	G04BX06	Ion channel	Tclin	6335
2122	phendimetrazine	HTR1A	NA	GPCR	Tclin	3350
2122	phendimetrazine	SLC6A3	NA	Transporter	Tclin	6531
2122	phendimetrazine	SLC6A2	NA	Transporter	Tclin	6530
2123	phenelzine	AOC3	N06AF03	Enzyme	Tchem	8639
2123	phenelzine	KDM1A	N06AF03	Enzyme	Tchem	23028
2123	phenelzine	SLC6A3	N06AF03	Transporter	Tclin	6531
2123	phenelzine	MAOB	N06AF03	Enzyme	Tclin	4129
2123	phenelzine	CYP3A4	N06AF03	Enzyme	Tclin	1576
2123	phenelzine	CYP2D6	N06AF03	Enzyme	Tclin	1565
2123	phenelzine	CYP2C9	N06AF03	Enzyme	Tchem	1559
2123	phenelzine	MAOA	N06AF03	Enzyme	Tclin	4128
2123	phenelzine	CYP2C19	N06AF03	Enzyme	Tchem	1557
2123	phenelzine	GFER	N06AF03	Enzyme	Tchem	2671
2123	phenelzine	IDO1	N06AF03	Enzyme	Tchem	3620
2130	phenindione	VKORC1	B01AA02	Enzyme	Tclin	79001
2130	phenindione	F2	B01AA02	Enzyme	Tclin	2147
2132	pheniramine	HRH4	D04AA16, R06AB05	GPCR	Tchem	59340
2132	pheniramine	SCN1A	D04AA16, R06AB05	Ion channel	Tclin	6323
2132	pheniramine	SCN2A	D04AA16, R06AB05	Ion channel	Tclin	6326
2132	pheniramine	SCN3A	D04AA16, R06AB05	Ion channel	Tclin	6328
2132	pheniramine	HRH1	D04AA16, R06AB05	GPCR	Tclin	3269
2133	phenmetrazine	SLC6A3	NA	Transporter	Tclin	6531
2133	phenmetrazine	SLC6A2	NA	Transporter	Tclin	6530
2133	phenmetrazine	MAOA	NA	Enzyme	Tclin	4128
2134	phenobarbital	GABRA1	N03AA02	Ion channel	Tclin	2554
2134	phenobarbital	GABRB2	N03AA02	Ion channel	Tclin	2561
2134	phenobarbital	GABRG2	N03AA02	Ion channel	Tclin	2566
