act_id,struct_id,target_id,target_name,target_class,accession,gene,swissprot,act_value,act_unit,act_type,act_comment,act_source,relation,moa,moa_source,act_source_url,moa_source_url,action_type,first_in_class,tdl,act_ref_id,moa_ref_id,organism
185616,1200,176,Kappa-type opioid receptor,GPCR,P41145,OPRK1,OPRK_HUMAN,5.02,,IC50,Binding affinity against opioid receptor kappa 1 by using [3H]U-69593 as radioligand,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL30008,,,,Tclin,,,Homo sapiens
185617,1200,249,Delta-type opioid receptor,GPCR,P41143,OPRD1,OPRD_HUMAN,5.44,,IC50,Binding affinity against delta opiate receptor using [3H]DPDPE,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL30008,,,,Tclin,,,Homo sapiens
185618,1200,74,Mu-type opioid receptor,GPCR,P35372,OPRM1,OPRM_HUMAN,5.62,,IC50,Binding affinity against mu opioid receptor using [3H]DAMGO,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL30008,,,,Tclin,,,Homo sapiens
185619,1200,2875,"Sodium channel alpha subunits; brain (Types I, II, III)",Ion channel,P04774|P04775|P08104,Scn1a|Scn2a|Scn3a,SCN1A_RAT|SCN2A_RAT|SCN3A_RAT,7.28,,Ki,Inhibition of [3H]- batrachotoxin binding to sodium channel in rat neocortical membrane,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL30008,,,,,,,Rattus norvegicus
185620,1200,843,Voltage-dependent N-type calcium channel subunit alpha-1B,Ion channel,Q00975,CACNA1B,CAC1B_HUMAN,5.78,,IC50,Inhibition of calcium channel Cav2.2 in IMR32 cells,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL30008,,,,Tclin,,,Homo sapiens
165450,2332,268,Cytochrome P450 2C9,Enzyme,P11712,CYP2C9,CP2C9_HUMAN,4.2882,,Ki,,WOMBAT-PK,=,,,,,,,Tchem,,,Homo sapiens
185621,1200,1748,D(2) dopamine receptor,GPCR,P61169,Drd2,DRD2_RAT,6.64,,IC50,Inhibition of [3H]raclopride binding to Dopamine receptor D2 of rat striatum membranes,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL30008,,,,,,,Rattus norvegicus
185622,1200,1798,Sodium channel protein type 2 subunit alpha,Ion channel,P04775,Scn2a,SCN2A_RAT,6.31,,IC50,Inhibitory activity against type IIA sodium channel in CNaIIA-1 cell line expressed in CHO cells,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL30008,,,,,,,Rattus norvegicus
185623,1612,630,Histone deacetylase 6,Enzyme,Q9UBN7,HDAC6,HDAC6_HUMAN,4.79,,IC50,Inhibition of recombinant HDAC6 (unknown origin) after 10 mins by fluorimetric analysis,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL503,,,,Tclin,,,Homo sapiens
185624,1612,3478,Leukocyte adhesion glycoprotein LFA-1 alpha,Adhesion,P20701,ITGAL,ITAL_HUMAN,4.89,,Kd,Binding affinity to I-domain of human integrin alphaL (amino acid residues 128 to 307) plus initial methionine expressed in Escherichia coli by NMR spectroscopy,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL503,,,,Tclin,,,Homo sapiens
185625,1612,1793,Acetylcholinesterase,Enzyme,O42275,ache,ACES_ELEEL,5.57,,Ki,Inhibition of Electrophorus electricus (electric eel) acetylcholinesterase (AChE) assessed as inhibition of ATCh hydrolysis by Ellman method,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL503,,,,,,,Electrophorus electricus
185626,1612,606,Histone deacetylase 1,Enzyme,Q13547,HDAC1,HDAC1_HUMAN,4.92,,IC50,Inhibition of recombinant HDAC1 (unknown origin) after 10 mins by fluorimetric analysis,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL503,,,,Tclin,,,Homo sapiens
185627,1612,598,Histone deacetylase 2,Enzyme,Q92769,HDAC2,HDAC2_HUMAN,4.59,,IC50,Inhibition of recombinant HDAC2 (unknown origin) after 10 mins by fluorimetric analysis,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL503,,,,Tclin,,,Homo sapiens
185628,1612,2077,Cholinesterase,Enzyme,P81908,BCHE,CHLE_HORSE,5.96,,Ki,Inhibition of Equus caballus (horse) serum butyrylcholinesterase (BChE) assessed as inhibition of BTCh hydrolysis by Ellman method,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL503,,,,,,,Equus caballus
185629,1612,1796,3-hydroxy-3-methylglutaryl-coenzyme A reductase,Enzyme,P51639,Hmgcr,HMDH_RAT,8.52,,IC50,Inhibition of rat liver microsomal HMG-CoA reductase,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL503,,,,,,,Rattus norvegicus
185630,1612,1889,3-hydroxy-3-methylglutaryl-coenzyme A reductase,Enzyme,Q01237,Hmgcr,HMDH_MOUSE,7.57,,IC50,In vitro inhibitory activity against isolated enzyme HMG-CoA reductase,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL503,,,,,,,Mus musculus
185631,572,3447,Bacterial penicillin-binding protein,Enzyme,P02918|P02919|P08506|P0AD65|P0AD68|P0AEB2|P24228,dacA|dacB|dacC|ftsI|mrcA|mrcB|mrdA,DACA_ECOLI|DACB_ECOLI|DACC_ECOLI|FTSI_ECOLI|PBP2_ECOLI|PBPA_ECOLI|PBPB_ECOLI,,,,Mechanism of Action; CHEMBL2354204; PROTEIN FAMILY,CHEMBL,,1,CHEMBL,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200971,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200971,INHIBITOR,,,,,Escherichia coli (strain K12)
185632,1424,125,Angiotensin-converting enzyme,Enzyme,P12821,ACE,ACE_HUMAN,5,,IC50,Inhibitory activity on Angiotensin I converting enzyme (ACE) obtained from pig renal cortex and hippuryl-histidyl-leucine as substrate,CHEMBL,=,1,SCIENTIFIC LITERATURE,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL99701,http://www.ncbi.nlm.nih.gov/pubmed/1666418,INHIBITOR,,Tclin,,511,Homo sapiens
185633,1923,2493,Solute carrier family 22 member 2,Transporter,O15244,SLC22A2,S22A2_HUMAN,4.99,,IC50,Inhibition of human OCT2-mediated ASP+ uptake expressed in HEK293 cells after 3 mins by fluorescence assay,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL360861,,,,Tchem,,,Homo sapiens
185634,1923,94,Potassium voltage-gated channel subfamily H member 2,Ion channel,Q12809,KCNH2,KCNH2_HUMAN,5,,IC50,Inhibitory concentration against IKr potassium channel,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL360861,,,,Tclin,,,Homo sapiens
185635,1923,2495,Multidrug and toxin extrusion protein 2,Transporter,Q86VL8,SLC47A2,S47A2_HUMAN,5.57,,IC50,Inhibition of human MATE2K-mediated ASP+ uptake expressed in HEK293 cells after 1.5 mins by fluorescence assay,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL360861,,,,Tchem,,,Homo sapiens
185636,1923,2494,Multidrug and toxin extrusion protein 1,Transporter,Q96FL8,SLC47A1,S47A1_HUMAN,6.19,,IC50,Inhibition of human MATE1-mediated [14]-metformin uptake expressed in polarized MDCK2 cells after 5 mins by liquid scintillation counting analysis,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL360861,,,,Tchem,,,Homo sapiens
134489,1413,2707,Diacylglycerol O-acyltransferase 1,Enzyme,O75907,DGAT1,DGAT1_HUMAN,,,,Mechanism of Action,DRUG LABEL,,1,DRUG LABEL,http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/202057s009lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/202057s009lbl.pdf,INHIBITOR,,Tclin,191,191,Homo sapiens
134490,1901,255,Atrial natriuretic peptide receptor 1,Enzyme,P16066,NPR1,ANPRA_HUMAN,,,,Mechanism of Action,DRUG LABEL,,1,DRUG LABEL,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/20920s033lbl.pdf,AGONIST,,Tclin,,186,Homo sapiens
134492,2995,376,Prothrombin,Enzyme,P00734,F2,THRB_HUMAN,13,,Ki,,IUPHAR,=,1,DRUG LABEL,http://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=6469,http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/020807s011lbl.pdf,INHIBITOR,,Tclin,,145,Homo sapiens
134493,2990,376,Prothrombin,Enzyme,P00734,F2,THRB_HUMAN,12.7,,Ki,,IUPHAR,=,1,DRUG LABEL,http://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=6458,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/021271s006lbl.pdf,INHIBITOR,,Tclin,,318,Homo sapiens
134495,3249,2782,GABA-A receptor,Ion channel,O14764|P14867|P18505|P18507|P28472|P31644|P34903|P47869|P47870|P48169|Q16445|Q8N1C3|Q99928,GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6|GABRB1|GABRB2|GABRB3|GABRD|GABRG1|GABRG2|GABRG3,GBRA1_HUMAN|GBRA2_HUMAN|GBRA3_HUMAN|GBRA4_HUMAN|GBRA5_HUMAN|GBRA6_HUMAN|GBRB1_HUMAN|GBRB2_HUMAN|GBRB3_HUMAN|GBRD_HUMAN|GBRG1_HUMAN|GBRG2_HUMAN|GBRG3_HUMAN,,,,Mechanism of Action,DRUG LABEL,,1,DRUG LABEL,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/019627s062lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/019627s062lbl.pdf,POSITIVE ALLOSTERIC MODULATOR,,Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin,303,303,Homo sapiens
134496,4855,202,Estrogen receptor,Nuclear hormone receptor,P03372,ESR1,ESR1_HUMAN,,,,Mechanism of Action,DRUG LABEL,,1,DRUG LABEL,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/21396_prempro_lbl.pdf,AGONIST,,Tclin,,535,Homo sapiens
134497,4855,294,Estrogen receptor beta,Nuclear hormone receptor,Q92731,ESR2,ESR2_HUMAN,,,,Mechanism of Action,DRUG LABEL,,1,DRUG LABEL,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/21396_prempro_lbl.pdf,AGONIST,,Tclin,,535,Homo sapiens
134500,4451,127,Glucocorticoid receptor,Nuclear hormone receptor,P04150,NR3C1,GCR_HUMAN,,,,Mechanism of Action,DRUG LABEL,,1,DRUG LABEL,http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/021959s004lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/021959s004lbl.pdf,AGONIST,,Tclin,325,325,Homo sapiens
134502,4498,83,D(2) dopamine receptor,GPCR,P14416,DRD2,DRD2_HUMAN,,,,Mechanism of Action,DRUG LABEL,,1,DRUG LABEL,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/022264s013s014lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/022264s013s014lbl.pdf,ANTAGONIST,,Tclin,249,249,Homo sapiens
134503,4498,101,5-hydroxytryptamine receptor 2A,GPCR,P28223,HTR2A,5HT2A_HUMAN,,,,Mechanism of Action,DRUG LABEL,,1,DRUG LABEL,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/022264s013s014lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/022264s013s014lbl.pdf,ANTAGONIST,,Tclin,249,249,Homo sapiens
134504,4804,808,Fibroblast growth factor receptor 2,Kinase,P21802,FGFR2,FGFR2_HUMAN,,,,Mechanism of Action,DRUG LABEL,,1,DRUG LABEL,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/125103s146lbl.pdf,AGONIST,,Tclin,,298,Homo sapiens
134505,4826,2709,Leptin receptor,Membrane receptor,P48357,LEPR,LEPR_HUMAN,,,,Mechanism of Action,DRUG LABEL,,1,DRUG LABEL,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/125390s004lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/125390s004lbl.pdf,AGONIST,,Tclin,192,192,Homo sapiens
134506,4846,1935,Plasma kallikrein,Enzyme,P03952,KLKB1,KLKB1_HUMAN,10.602060317993164,,Ki,Mechanism of Action,DRUG LABEL,=,1,DRUG LABEL,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/125277s071lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/125277s071lbl.pdf,INHIBITOR,,Tclin,146,146,Homo sapiens
134507,4848,2710,Growth hormone receptor,GPCR,P10912,GHR,GHR_HUMAN,,,,Mechanism of Action,DRUG LABEL,,1,DRUG LABEL,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/020280s077lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/020280s077lbl.pdf,AGONIST,,Tclin,193,193,Homo sapiens
134508,4857,202,Estrogen receptor,Nuclear hormone receptor,P03372,ESR1,ESR1_HUMAN,,,,Mechanism of Action,DRUG LABEL,,1,DRUG LABEL,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/083220s041lbl.pdf,AGONIST,,Tclin,,308,Homo sapiens
134509,4857,294,Estrogen receptor beta,Nuclear hormone receptor,Q92731,ESR2,ESR2_HUMAN,,,,Mechanism of Action,DRUG LABEL,,1,DRUG LABEL,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/083220s041lbl.pdf,AGONIST,,Tclin,,308,Homo sapiens
134514,4832,74,Mu-type opioid receptor,GPCR,P35372,OPRM1,OPRM_HUMAN,,,,Mechanism of Action,DRUG LABEL,,1,DRUG LABEL,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/204760s000lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/204760s000lbl.pdf,ANTAGONIST,,Tclin,408,408,Homo sapiens
134517,1180,632,Catechol O-methyltransferase,Enzyme,P21964,COMT,COMT_HUMAN,,,,Mechanism of Action,DRUG LABEL,,1,DRUG LABEL,http://eisai.jp/medical/products/di/EPI/CSP_C_EPI.pdf,http://eisai.jp/medical/products/di/EPI/CSP_C_EPI.pdf,INHIBITOR,,Tclin,309,309,Homo sapiens
134573,4897,631,Coagulation factor X,Enzyme,P00742,F10,FA10_HUMAN,9.251811981201172,,Ki,,SCIENTIFIC LITERATURE,=,1,SCIENTIFIC LITERATURE,http://www.ncbi.nlm.nih.gov/pubmed/20503967,http://www.ncbi.nlm.nih.gov/pubmed/20503967,INHIBITOR,,Tclin,46,46,Homo sapiens
185637,1587,1710,Angiotensin-converting enzyme,Enzyme,P12822,ACE,ACE_RABIT,7.29,,Ki,Inhibition of rabbit testis recombinant ACE C domain,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1237,,,,,,,Oryctolagus cuniculus
185638,2709,104,5-hydroxytryptamine receptor 6,GPCR,P50406,HTR6,5HT6R_HUMAN,5.38,,Ki,Displacement of [3H]LSD from human 5HT6 receptor expressed in HEK293 cells after 1.5 hrs by liquid scintillation counting,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1655,,,,Tchem,,,Homo sapiens
185639,700,91,Sigma non-opioid intracellular receptor 1,Membrane receptor,Q99720,SIGMAR1,SGMR1_HUMAN,8.1,,Ki,Affinity for sigma receptor type 1 of guinea pig using [3H]ifenprodil or (+)-[3H]pentazocine radioligand,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL2355051,,,,Tclin,,,Homo sapiens
185640,700,2014,C-8 sterol isomerase,Enzyme,P32352,ERG2,ERG2_YEAST,6.8,,Ki,Affinity for ERG2 of Saccharomyces cerevisiae using [3H]ifenprodil or (+)-[3H]pentazocine radioligand,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL2355051,,,,,,,Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
185641,700,104,5-hydroxytryptamine receptor 6,GPCR,P50406,HTR6,5HT6R_HUMAN,5.71,,Ki,Displacement of [3H]LSD from human 5HT6 receptor expressed in HEK293 cells after 1.5 hrs by liquid scintillation counting,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL2355051,,,,Tchem,,,Homo sapiens
185642,700,988,Androgen receptor,Transcription factor,P15207,Ar,ANDR_RAT,4.87,,IC50,Inhibitory concentration against recombinant rat androgen receptor expressed in Escherichia coli using [3H]methyltrienolone (R 1881),CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL2355051,,,,,,,Rattus norvegicus
185643,700,96,"3-beta-hydroxysteroid-Delta(8),Delta(7)-isomerase",Enzyme,Q15125,EBP,EBP_HUMAN,9,,Ki,Affinity for human EMP expressed in ERG2 deficient strain of Saccharomyces cerevisiae using [3H]ifenprodil or (+)-[3H]pentazocine as radioligand,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL2355051,,,,Tchem,,,Homo sapiens
185644,522,2493,Solute carrier family 22 member 2,Transporter,O15244,SLC22A2,S22A2_HUMAN,5.12,,IC50,Inhibition of human OCT2-mediated ASP+ uptake expressed in HEK293 cells after 3 mins by fluorescence assay,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL723,,,,Tchem,,,Homo sapiens
185645,522,94,Potassium voltage-gated channel subfamily H member 2,Ion channel,Q12809,KCNH2,KCNH2_HUMAN,6.46,,IC50,Inhibitory concentration against IKr potassium channel,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL723,,,,Tclin,,,Homo sapiens
185646,522,2494,Multidrug and toxin extrusion protein 1,Transporter,Q96FL8,SLC47A1,S47A1_HUMAN,4.03,,IC50,Inhibition of human MATE1-mediated ASP+ uptake expressed in HEK293 cells after 1.5 mins by fluorescence assay,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL723,,,,Tchem,,,Homo sapiens
185647,522,1803,Beta-1 adrenergic receptor,GPCR,P18090,Adrb1,ADRB1_RAT,9.09,,Ki,Displacement of [3H]CGP12177 from beta-1 adrenergic receptor in rat cerebral cortex by liquid scintillation method,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL723,,,,,,,Rattus norvegicus
185648,1364,1981,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,Enzyme,P0AEK4,fabI,FABI_ECOLI,,,,Mechanism of Action; CHEMBL2364678; SINGLE PROTEIN,CHEMBL,,1,CHEMBL,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL496,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL496,INHIBITOR,,,,,Escherichia coli (strain K12)
185649,2448,785,Dipeptidyl peptidase 4,Enzyme,P28843,Dpp4,DPP4_MOUSE,7.16,,IC50,Inhibition of mouse DPP4 at 3 mg/kg,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1422,,,,,,,Mus musculus
185650,2448,844,Dipeptidyl peptidase 8,Enzyme,Q6V1X1,DPP8,DPP8_HUMAN,4.96,,IC50,Inhibition of human DPP8 expressed in HEK293 cells using Ala-Pro-p-nitroanilide hydrochloride salt as substrate preincubated for 10 mins prior to addition of substrate measured after 30 mins,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1422,,,,Tchem,,,Homo sapiens
185651,2448,880,Dipeptidyl peptidase 9,Enzyme,Q86TI2,DPP9,DPP9_HUMAN,4.7,,IC50,Inhibition of human DPP9 expressed in HEK293 cells using Ala-Pro-p-nitroanilide hydrochloride salt as substrate preincubated for 10 mins prior to addition of substrate measured after 30 mins,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1422,,,,Tchem,,,Homo sapiens
185652,2740,1634,Trypanothione reductase,Enzyme,P28593,TPR,TYTR_TRYCR,4.64,,Ki,Inhibitory activity against recombinant Trypanosoma cruzi (Trypanosoma cruzi) Trypanothione reductase (linear competitive type),CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL422,,,,,,,Trypanosoma cruzi
185653,2740,97,Multidrug resistance protein 1,Transporter,P08183,ABCB1,MDR1_HUMAN,5.19,,Ki,Concentration giving half of the maximal ATPase activity calculated for the high-affinity binding site of the CHO P-Glycoprotein (P-gp) in two-affinity model,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL422,,,,Tchem,,,Homo sapiens
185654,2740,2860,Serotonin 2 (5-HT2) receptor,GPCR,P08909|P14842|P30994,Htr2a|Htr2b|Htr2c,5HT2A_RAT|5HT2B_RAT|5HT2C_RAT,8.98,,Kd,Compound was tested for its effect on 5-hydroxytryptamine 2 receptor saturation analysis,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL422,,,,,,,Rattus norvegicus
185655,2740,2429,Pleiotropic ABC efflux transporter of multiple drugs,Transporter,P33302,PDR5,PDR5_YEAST,5.85,,IC50,Inhibition of Pdr5p-mediated rhodamine 6G transport in Saccharomyces cerevisiae MKPDR5h plasma membrane by spectrofluorometric assay,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL422,,,,,,,Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
166218,331,83,D(2) dopamine receptor,GPCR,P14416,DRD2,DRD2_HUMAN,5.4,,Ki,,IUPHAR,=,1,CHEMBL,http://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=7124,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200707,AGONIST,,Tclin,,,Homo sapiens
166223,374,113,Muscarinic acetylcholine receptor M1,GPCR,P11229,CHRM1,ACM1_HUMAN,9.32,,Kd,,IUPHAR,=,1,CHEMBL,http://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=7128,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1101,ANTAGONIST,,Tclin,,,Homo sapiens
185656,2740,2552,Emopamil-binding protein-like,Unclassified,Q9BY08,EBPL,EBPL_HUMAN,8.41,,Ki,Binding affinity to emopamil binding protein (unknown origin),CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL422,,,,Tchem,,,Homo sapiens
185657,2740,91,Sigma non-opioid intracellular receptor 1,Membrane receptor,Q99720,SIGMAR1,SGMR1_HUMAN,7.82,,Ki,Affinity for sigma receptor type 1 of guinea pig using [3H]ifenprodil or (+)-[3H]pentazocine radioligand,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL422,,,,Tclin,,,Homo sapiens
185658,2740,2014,C-8 sterol isomerase,Enzyme,P32352,ERG2,ERG2_YEAST,6.3,,Ki,Affinity for ERG2 of Saccharomyces cerevisiae using [3H]ifenprodil or (+)-[3H]pentazocine radioligand,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL422,,,,,,,Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
185659,2740,2854,Adrenergic receptor alpha-1,GPCR,P15823|P23944|P43140,Adra1a|Adra1b|Adra1d,ADA1A_RAT|ADA1B_RAT|ADA1D_RAT,7.53,,Ki,The compound was tested for its binding affinity towards Alpha-1 adrenergic receptor by displacing [3H]WB-4101 radioligand in rat cerebral cortex,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL422,,,,,,,Rattus norvegicus
185660,2740,2858,"Sodium channel alpha subunits; brain (Types I, II, III)",Ion channel,P35498|Q99250|Q9NY46,SCN1A|SCN2A|SCN3A,SCN1A_HUMAN|SCN2A_HUMAN|SCN3A_HUMAN,5.3,,IC50,Inhibition of binding of Batrachotoxinin [3H]BTX-B to high affinity sites on voltage dependent sodium channels in a vesicular preparation from guinea pig cerebral cortex,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL422,,,,Tclin|Tclin|Tclin,,,Homo sapiens
185661,2740,1988,NS3,Enzyme,A3EZI9,NS3,A3EZI9_9HEPC,6.15,,IC50,Inhibitory concentration against hepatitis C virus helicase; range 0.6-0.7,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL422,,,,,,,Hepatitis C virus
185662,2740,1984,DNA-dependent protein kinase catalytic subunit,Kinase,P78527,PRKDC,PRKDC_HUMAN,4,,IC50,Inhibition of DNA-PK in human U1810 cells after 30 mins,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL422,,,,Tchem,,,Homo sapiens
185663,2740,96,"3-beta-hydroxysteroid-Delta(8),Delta(7)-isomerase",Enzyme,Q15125,EBP,EBP_HUMAN,8.1,,Ki,Affinity for human EMP expressed in ERG2 deficient strain of Saccharomyces cerevisiae using [3H]ifenprodil or (+)-[3H]pentazocine as radioligand,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL422,,,,Tchem,,,Homo sapiens
185664,2740,1992,Beta-glucuronidase,Enzyme,P06760,Gusb,BGLR_RAT,5.11,,IC50,Inhibitory effect of compound on the release of Beta-glucuronidase in rat neutrophils stimulated with fMLP/CB,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL422,,,,,,,Rattus norvegicus
185665,2740,219,Calmodulin,Cytosolic other,P0DP23|P0DP24|P0DP25,CALM1|CALM2|CALM3,CALM1_HUMAN|CALM2_HUMAN|CALM3_HUMAN,6,,Kd,Binding affinity to calmodulin,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL422,,,,Tclin,,,Homo sapiens
185666,2740,1749,5-hydroxytryptamine receptor 1A,GPCR,P19327,Htr1a,5HT1A_RAT,6.39,,Ki,Binding affinity towards 5-hydroxytryptamine 1A receptor by displacing [3H]WB-4101 from rat hippocampus,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL422,,,,,,,Rattus norvegicus
185667,2740,1993,Lysozyme C-1,Enzyme,P00697,Lyz1,LYSC1_RAT,5.05,,IC50,Inhibitory effect of compound on the release of lysozyme in rat neutrophils stimulated with fMLP/CB,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL422,,,,,,,Rattus norvegicus
185668,2740,1748,D(2) dopamine receptor,GPCR,P61169,Drd2,DRD2_RAT,9.27,,Kd,Compound was tested for its effect on dopamine saturation analysis,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL422,,,,,,,Rattus norvegicus
185672,2562,2000,Alpha-1B adrenergic receptor,GPCR,P18841,ADRA1B,ADA1B_MESAU,9.7,,Ki,In vitro binding affinity using [3H]prazosin as radioligand against adrenoceptor alpha 1b expressed in LTK cell,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL836,,,,,,,Mesocricetus auratus
185673,2562,100,5-hydroxytryptamine receptor 1A,GPCR,P08908,HTR1A,5HT1A_HUMAN,9.1,,Ki,Binding affinity towards recombinant human Compound at 1 uM was tested for the inhibition of radioligand [3H]8-OH-DPAT binding to recombinant human 5-hydroxytryptamine 1A receptor was determined using [3H]8-OH-DPAT as radioligand,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL836,,,,Tclin,,,Homo sapiens
