syn_id,id,name,preferred_name,parent_id,lname
11337,2479,prostenoglycine,,,prostenoglycine
11338,1826,(+/-)-Modafinil,,,(+/-)-modafinil
11339,1826,modaphonil,,,modaphonil
11340,1826,modiodal,,,modiodal
11341,603,chlormethazanone,,,chlormethazanone
11342,603,chlormethazone,,,chlormethazone
11343,603,dichloromezanone,,,dichloromezanone
11344,603,phenarol,,,phenarol
11345,603,dl-Chlormezanone,,,dl-chlormezanone
11346,1928,dicoferin,,,dicoferin
11347,1928,nifuroxazid,,,nifuroxazid
11348,1928,pentofuryl,,,pentofuryl
11349,1777,meticran,,,meticran
11350,1777,arresten,,,arresten
11351,751,proheptatrien,,,proheptatrien
11352,751,proheptatriene,,,proheptatriene
11353,1223,flutopharm,,,flutopharm
11354,1223,niftholide,,,niftholide
11355,1223,niftolide,,,niftolide
11356,747,cyclergine,,,cyclergine
11357,747,cyclobral,,,cyclobral
11358,747,cyclolyt,,,cyclolyt
11359,747,cyclomandol,,,cyclomandol
11360,1830,(+/-)-Molindone,,,(+/-)-molindone
11361,622,chlorodiabina,,,chlorodiabina
11362,622,chloronase,,,chloronase
11363,622,chloropropamide,,,chloropropamide
11364,622,chlorpropamid,,,chlorpropamid
11365,673,(RS)-Clenbuterol,,,(rs)-clenbuterol
11366,673,(+/-)-Clenbuterol,,,(+/-)-clenbuterol
11367,673,planipart,,,planipart
11368,673,dl-Clenbuterol,,,dl-clenbuterol
11369,269,azamune,,,azamune
11370,269,azanin,,,azanin
11371,269,azathioprin,,,azathioprin
11372,269,azathropine,,,azathropine
11373,269,azothioprine,,,azothioprine
11374,2813,(+/-)-Venlafaxine,,,(+/-)-venlafaxine
11375,2813,velafax,,,velafax
11376,2813,venlafaxin,,,venlafaxin
11377,2813,venlafexine,,,venlafexine
11378,2718,threosulphan,,,threosulphan
11379,2718,treosulphan,,,treosulphan
11380,2718,tresulfan,,,tresulfan
11381,2099,azupentat,,,azupentat
11382,2099,dimethyloxohexylxanthine,,,dimethyloxohexylxanthine
11383,2099,oxpentifylline,,,oxpentifylline
11384,2099,pentoxifyllin,,,pentoxifyllin
11385,2138,fencumar,,,fencumar
11386,2138,marcoumar,,,marcoumar
11387,2138,phenprocoumarol,,,phenprocoumarol
11388,2138,phenprocoumarole,,,phenprocoumarole
11389,1427,prazepine,,,prazepine
11390,1427,melipramine,,,melipramine
11391,3323,alpha-Linoleic acid,,,alpha-linoleic acid
11392,3323,linolic acid,,,linolic acid
11393,1788,amipaque,,,amipaque
11394,1788,telebrix,,,telebrix
11395,2088,pentavlon,,,pentavlon
11396,2088,peptavlon,,,peptavlon
11397,2244,prednisolone chlorambucil ester,,,prednisolone chlorambucil ester
11398,2244,sterecyt,,,sterecyt
11399,2244,stereocyt,,,stereocyt
11400,1917,cholexamine,,,cholexamine
11402,2369,cinnaloid,,,cinnaloid
11403,2369,methyl trimethoxycinnamoylreserpate,,,methyl trimethoxycinnamoylreserpate
11404,2369,rescinnamin,,,rescinnamin
11405,2369,rescisan,,,rescisan
11406,2369,resealoid,,,resealoid
11407,2369,reserpinine,,,reserpinine
11408,2369,scinnamina,,,scinnamina
11409,3273,tetrabiguanide,,,tetrabiguanide
11410,3273,Xanthomycin A,,,xanthomycin a
11411,3273,xantomicina,,,xantomicina
11412,3611,triacana,,,triacana
11413,3825,toscarna,,,toscarna
11414,1112,etosid,,,etosid
11415,1112,fytosid,,,fytosid
11416,1112,toposar,,,toposar
11417,1112,zuyeyidal,,,zuyeyidal
11418,2084,mepenicycline,,,mepenicycline
11419,2084,mepicycline penicillinate,,,mepicycline penicillinate
11420,2084,penetracyne,,,penetracyne
11421,2084,penimepiciclina,,,penimepiciclina
11422,2084,prestociclina,,,prestociclina
11423,157,amicacin,,,amicacin
11424,157,amikacillin,,,amikacillin
11425,157,arikace,,,arikace
11426,157,lukadin,,,lukadin
11427,888,"9,10-Dihydroergotamine",,,"9,10-dihydroergotamine"
11428,885,ergocryptine,,,ergocryptine
11429,885,ergokryptine,,,ergokryptine
11430,885,alpha-Ergocryptine,1,,alpha-ergocryptine
11431,885,alpha-Ergokryptine,,,alpha-ergokryptine
11432,3183,beta-Ergocryptine,1,,beta-ergocryptine
11433,3183,beta ergocryptine,,,beta ergocryptine
11434,3183,beta-Ergokryptine,,,beta-ergokryptine
11435,2052,bromurex,,,bromurex
11436,2052,pancuronium,1,,pancuronium
11437,2052,pancuronium dibromide,,,pancuronium dibromide
11438,3245,cutisterol,,,cutisterol
11439,3245,deflamene,,,deflamene
11440,3245,fluoformylon,,,fluoformylon
11441,3245,fluoroformylon,,,fluoroformylon
11442,3245,fluoroformylone,,,fluoroformylone
11443,3184,"9,10-Dihydroergocornine",,,"9,10-dihydroergocornine"
11444,3500,Protoporphyrin IX,,,protoporphyrin ix
11445,3500,protoporphyrin,1,,protoporphyrin
11446,691,clofarex,,,clofarex
11447,691,clolar,,,clolar
11448,691,evoltra,,,evoltra
11449,2001,tamvir,,,tamvir
11450,2001,tamiflu,,,tamiflu
11451,1205,flucetonide,,,flucetonide
11452,1205,fluocinolide,,,fluocinolide
11453,1205,fluocinolide acetate,,,fluocinolide acetate
11454,1205,fluocinolone acetonide acetate,,,fluocinolone acetonide acetate
11455,2574,orapenem,,,orapenem
11456,1857,mupricin,,,mupricin
11457,1857,pseudomonic acid,,,pseudomonic acid
11458,1857,turixin,,,turixin
11459,1517,Azaepothilone B,,,azaepothilone b
11460,1517,ixempra,,,ixempra
11461,2326,pseudophedrine sulphate,,,pseudophedrine sulphate
11462,2311,anthrex,,,anthrex
11463,2311,biarison,,,biarison
11464,2763,triprolidin,,,triprolidin
11465,2763,tripyrolidine,,,tripyrolidine
11466,915,biphemanil,,,biphemanil
11467,915,diphemanil methosulfate,,,diphemanil methosulfate
11468,915,diphemanil methyl sulfate,,,diphemanil methyl sulfate
11469,915,diphemanil metilsulfate,,,diphemanil metilsulfate
11470,915,diphenmanil methylsulfate,,,diphenmanil methylsulfate
11471,915,diphenmethanil,,,diphenmethanil
11472,915,diphenmethanil methylsulfate,,,diphenmethanil methylsulfate
11473,2009,(+/-)-Oxamniquine,,,(+/-)-oxamniquine
11474,1855,moxilite,,,moxilite
11475,1855,moxisylite,,,moxisylite
11476,1855,moxisylyt,,,moxisylyt
11477,1855,thymoxamine,,,thymoxamine
11478,1855,timoxamina,,,timoxamina
11479,1555,viscotiol,,,viscotiol
11480,1555,visoctiol,,,visoctiol
11481,956,doxepine,,,doxepine
11482,2440,(+/-)-Sibutramine,,,(+/-)-sibutramine
11483,2440,didemethyl sibutramine hydrochloride,,,didemethyl sibutramine hydrochloride
11484,2440,racemic sibutramine,,,racemic sibutramine
11485,2515,spofadazine,,,spofadazine
11486,2515,sulfalex,,,sulfalex
11487,2515,sulfapiridazin,,,sulfapiridazin
11488,2515,sulfapyridazine,,,sulfapyridazine
11489,2515,sulfdurazin,,,sulfdurazin
11490,2515,sulphamethoxypyridazine,,,sulphamethoxypyridazine
11491,2517,sulfalene,1,,sulfalene
11492,1376,luvistin,,,luvistin
11493,288,taumidrine,,,taumidrine
11494,288,bamipin,,,bamipin
11495,1193,fluphenamic acid,,,fluphenamic acid
11496,1477,iprivone,,,iprivone
11497,1477,iprosten,,,iprosten
11498,1477,osteofix,,,osteofix
11499,1945,neozepam,,,neozepam
11500,1442,isindone,,,isindone
11501,1442,racemic indoprofen,,,racemic indoprofen
11502,2142,fentolamine,,,fentolamine
11503,2770,aminotrate,,,aminotrate
11504,2770,etamin,,,etamin
11505,2770,nitranole,,,nitranole
11506,2770,nitretamine,,,nitretamine
11507,2770,triethanolamine trinitrate,,,triethanolamine trinitrate
11508,2770,trolnitrat,,,trolnitrat
11509,1114,etozoline,,,etozoline
11510,1114,(+/-)-Etozoline,,,(+/-)-etozoline
11511,1114,(+/-)-Etozolin,,,(+/-)-etozolin
11512,1203,(S)-(+)-Flunoxaprofen,,,(s)-(+)-flunoxaprofen
11513,1203,(S)-Flunoxaprofen,,,(s)-flunoxaprofen
11514,667,cladarabine,,,cladarabine
11515,667,leustatin,,,leustatin
11516,2642,neohetramine,,,neohetramine
11517,1103,etodine,,,etodine
11518,1103,etodolic acid,,,etodolic acid
11519,2869,zipton,,,zipton
11520,2869,zominat,,,zominat
11521,3187,destriol,,,destriol
11522,3187,estratriol,,,estratriol
11523,3187,ovestrion,,,ovestrion
11524,1094,estrenolethyl,,,estrenolethyl
11525,1094,ethylnandrol,,,ethylnandrol
11526,1402,(-)-Atropine,,,(-)-atropine
11527,1402,(-)-Hyoscyamine,,,(-)-hyoscyamine
11528,1402,L-Hyoscyamin,,,l-hyoscyamin
11529,1402,L-Hyoscyamine,,,l-hyoscyamine
11530,1402,l-Atropine,,,l-atropine
11531,260,(+/-)-Atropine,,,(+/-)-atropine
11532,260,atropin,,,atropin
11533,260,atropinum sulphuricum,,,atropinum sulphuricum
11534,260,DL-Hyoscyamine,,,dl-hyoscyamine
11535,260,tropine tropate,,,tropine tropate
11536,4342,zucapsaicin,1,,zucapsaicin
11537,4342,civamide,,,civamide
11538,4342,(Z)-Capsaicin,,,(z)-capsaicin
11539,4342,cis-Capsaicin,,,cis-capsaicin
11540,4343,zinc gluconate,1,,zinc gluconate
11541,4344,zinc chloride,1,,zinc chloride
11542,4344,zinc dichloride,,,zinc dichloride
11543,960,doxorubicin hydrochloride,,,doxorubicin hydrochloride
11544,4345,barbexaclone,1,,barbexaclone
11545,4345,barbexaclonum,,,barbexaclonum
11546,4345,barbexaclon,,,barbexaclon
11547,4346,barium sulfate,1,,barium sulfate
11548,4346,barium sulphate,,,barium sulphate
11549,305,bendrofluazide,,,bendrofluazide
11550,305,benzhydroflumethiazide,,,benzhydroflumethiazide
11551,305,benzidroflumetiazide,,,benzidroflumetiazide
11552,305,benzydroflumethiazide,,,benzydroflumethiazide
11553,305,benzylhydroflumethiazide,,,benzylhydroflumethiazide
11554,305,benzylrodiuran,,,benzylrodiuran
11555,310,benorilate,1,,benorilate
11556,310,benoral,,,benoral
11557,310,benortan,,,benortan
11558,310,benorylate,,,benorylate
11559,310,fenasprate,,,fenasprate
11560,310,quinexin,,,quinexin
11561,3017,benzalkonium,1,,benzalkonium
11562,3017,benzyldodecyldimethylammonium chloride,,,benzyldodecyldimethylammonium chloride
11563,4347,benzathine benzylpenicillin,1,,benzathine benzylpenicillin
11564,4347,Penicillin G benzathine,,,penicillin g benzathine
11565,4348,calcium gluconate,1,,calcium gluconate
11566,4348,calciofon,,,calciofon
11567,4348,Calcium D-gluconate,,,calcium d-gluconate
11568,4349,aurothioglucose,1,,aurothioglucose
11569,4349,aureotan,,,aureotan
11570,4349,gold thioglucose,,,gold thioglucose
11571,4350,ammonium chloride,1,,ammonium chloride
11572,1617,benflumelol,,,benflumelol
11573,1617,benflumetol,,,benflumetol
11574,333,benzatropine,1,,benzatropine
11575,333,benztropine,,,benztropine
11576,333,tropine benzohydryl ether,,,tropine benzohydryl ether
11577,320,benzilone,,,benzilone
11578,3881,benzydamine,1,,benzydamine
11579,3881,benzidamine,,,benzidamine
11580,3881,benzindamine,,,benzindamine
11581,339,benzylthiouracil,1,,benzylthiouracil
11582,347,betaine hydrochloride,,,betaine hydrochloride
11583,347,betaine chloride,,,betaine chloride
11584,348,betamethasone,1,13,betamethasone
11585,348,betadexamethasone,,,betadexamethasone
11586,348,betametasone,,,betametasone
11587,348,betamethazone,,,betamethazone
11588,348,bethamethasone,,,bethamethasone
11590,356,(+/-)-Betaxolol,,,(+/-)-betaxolol
11591,3024,piribenzil,,,piribenzil
11592,4352,bibrocathol,1,,bibrocathol
11593,4352,bibrocathin,,,bibrocathin
11594,4352,bismucatebrol,,,bismucatebrol
11595,370,(+/-)-Bifonazole,,,(+/-)-bifonazole
11596,370,bifazol,,,bifazol
11597,370,trifonazole,,,trifonazole
11598,4353,bilastine,1,,bilastine
11599,4354,bioallethrin,1,,bioallethrin
11600,4354,allethrin,,,allethrin
11601,4354,allethrine,,,allethrine
11602,4354,esbiothrin,,,esbiothrin
11603,4354,esbiothrine,,,esbiothrine
11604,375,brocalax,,,brocalax
11605,375,dulcolax,,,dulcolax
11845,4396,chlorphenothan,,,chlorphenothan
11606,4355,bismuth subcitrate,1,,bismuth subcitrate
11607,4355,bismuth tripotassium dicitrate,,,bismuth tripotassium dicitrate
11608,4356,bisoxatin,1,42,bisoxatin
11609,1422,ciloprost,,,ciloprost
11610,1422,endoprost,,,endoprost
11611,1422,ilomedin,,,ilomedin
11612,4357,anidulafungin,1,,anidulafungin
11613,4357,ecalta,,,ecalta
11614,4357,eraxis,,,eraxis
11615,4357,LY 303366,,,ly 303366
11616,4358,arginine glutamate,1,,arginine glutamate
11617,4358,argimate,,,argimate
11618,4358,ginamate,,,ginamate
11619,4358,glutargin,,,glutargin
11620,2810,argipressin,,,argipressin
11621,321,cardivix,,,cardivix
11622,321,dilafurane,,,dilafurane
11623,3017,benzododecinium,,,benzododecinium
11624,366,bibenzonium bromide,,,bibenzonium bromide
11625,4359,bosutinib,1,,bosutinib
11626,394,bretylium tosilate,,,bretylium tosilate
11627,394,bretylan,,,bretylan
11628,394,bretylate,,,bretylate
11629,394,bretylium tosylate,,,bretylium tosylate
11630,404,bromazine,1,,bromazine
11631,404,bromanautine,,,bromanautine
11632,404,bromodiphenhydramine,,,bromodiphenhydramine
11633,3040,bromochlorosalicylanilide,1,,bromochlorosalicylanilide
11634,3040,clobromsalan,,,clobromsalan
11635,408,bromopheniramine,,,bromopheniramine
11636,408,bromphen,,,bromphen
11637,408,parabromdylamine,,,parabromdylamine
11638,408,parabromodylamine,,,parabromodylamine
11639,432,(+/-)-Bupivacaine,,,(+/-)-bupivacaine
11640,432,bucain,,,bucain
11641,432,bupivan,,,bupivan
11642,432,carbostesin,,,carbostesin
11643,432,DL-Bupivacaine,,,dl-bupivacaine
11644,446,butizide,1,,butizide
11645,446,buthiazide,,,buthiazide
11646,446,butizid,,,butizid
11647,446,isobutylhydrochlorothiazide,,,isobutylhydrochlorothiazide
11648,446,thiabutazide,,,thiabutazide
11649,458,butylscopolamine,,,butylscopolamine
11650,458,butylscopolammonium,,,butylscopolammonium
11651,4360,cetrimide,1,,cetrimide
11652,4360,cetavlon,,,cetavlon
11653,4360,quammonium,,,quammonium
11654,3082,cetrimonium,1,,cetrimonium
11655,4361,chenodeoxycholic acid,,,chenodeoxycholic acid
11656,4361,chenic acid,,,chenic acid
11657,4361,anthropodesoxycholic acid,,,anthropodesoxycholic acid
11658,4361,anthropododesoxycholic acid,,,anthropododesoxycholic acid
11659,4361,chenodesoxycholic acid,,,chenodesoxycholic acid
11660,4361,gallodesoxycholic acid,,,gallodesoxycholic acid
11661,4362,chiniofon,1,,chiniofon
11662,600,chlormadinon,,,chlormadinon
11663,1647,chlormethine,,,chlormethine
11664,4363,chloroform,1,,chloroform
11665,4363,trichloroform,,,trichloroform
11666,4363,trichloromethane,,,trichloromethane
11667,606,chlorneoantergan,,,chlorneoantergan
11668,606,chloropyribenzamine,,,chloropyribenzamine
11669,606,chlorpyramine,,,chlorpyramine
11670,606,halopyramine,,,halopyramine
11671,616,chlorphenamine,1,,chlorphenamine
11672,616,chloropheniramine,,,chloropheniramine
11673,616,chlorophenylpyridamine,,,chlorophenylpyridamine
11674,616,chloroprophenpyridamine,,,chloroprophenpyridamine
11675,616,chlorpheniramine,,,chlorpheniramine
11676,616,chlorprophenpyridamine,,,chlorprophenpyridamine
11677,617,chlorphenoxamine,1,,chlorphenoxamine
11678,2798,valaciclovir,1,,valaciclovir
11679,2798,valcivir,,,valcivir
11680,2811,vecuronium,1,,vecuronium
11681,2811,vecuronium bromide,,,vecuronium bromide
11682,2815,RS-Verapamil,,,rs-verapamil
11683,2815,(+/-)-Verapamil,,,(+/-)-verapamil
11684,4365,vernakalant,1,,vernakalant
11685,4366,voclosporin,1,,voclosporin
11687,4368,xantinol nicotinate,,,xantinol nicotinate
11688,4368,xanthinol nicotinate,,,xanthinol nicotinate
11689,4368,xanthinol niacinate,,,xanthinol niacinate
11690,4369,xenon,1,,xenon
11691,4370,xenon (127Xe) gas,1,,xenon (127xe) gas
11692,4370,Xe 127,,,xe 127
11693,4370,Xenon-127,,,xenon-127
11694,4371,xenon (133Xe) gas,1,,xenon (133xe) gas
11695,4371,Xe 133,,,xe 133
11696,4371,Xenon-133,,,xenon-133
11697,3027,xenysalate,1,,xenysalate
11698,3027,biphenamine,,,biphenamine
11699,3027,xenylsalate,,,xenylsalate
11700,2725,triamcinlon,,,triamcinlon
11701,2725,triamcinolon,,,triamcinolon
11702,2725,rodinolone,,,rodinolone
11703,4372,triaziquone,1,,triaziquone
11704,4372,triaziquinone,,,triaziquinone
11705,4372,triaziquinonum,,,triaziquinonum
11706,4372,triaziquon,,,triaziquon
11707,4648,eugenol,1,,eugenol
11708,4648,allylguaiacol,,,allylguaiacol
11709,4648,bioxeda,,,bioxeda
11710,4648,caryophyllic acid,,,caryophyllic acid
11711,4648,dentogum,,,dentogum
11712,4648,eugenic acid,,,eugenic acid
11713,887,dihydroergocristine mesylate,,,dihydroergocristine mesylate
11714,3184,dihydroergocornine mesylate,,,dihydroergocornine mesylate
11715,4148,Dihydro-.beta.-ergocryptine mesylate,,,dihydro-.beta.-ergocryptine mesylate
11716,4148,epicriptine,1,,epicriptine
11717,4420,Dihydro-.alpha.-ergocryptine,,,dihydro-.alpha.-ergocryptine
11718,4420,Dihydro-.alpha.-ergocryptine mesylate,,,dihydro-.alpha.-ergocryptine mesylate
11719,939,docetaxel anhydrous,,,docetaxel anhydrous
11720,4649,dipyrithione,1,,dipyrithione
11721,4649,omadine disulfide,,,omadine disulfide
11722,4649,pyrion disulfide,,,pyrion disulfide
11723,4649,pyrithione disulfide,,,pyrithione disulfide
11724,4650,dimyristoylphosphatidylglycerol,1,,dimyristoylphosphatidylglycerol
11725,4650,"DIMYRISTOYLPHOSPHATIDYLGLYCEROL, DL-",,,"dimyristoylphosphatidylglycerol, dl-"
11726,464,calcifediol,1,,calcifediol
11727,464,calcidiol,,,calcidiol
11728,464,calderol,,,calderol
11729,4373,sodium benzoate,1,,sodium benzoate
11730,427,bumethanide,,,bumethanide
11731,427,bufenox,,,bufenox
11732,575,cefapirin,1,,cefapirin
11733,575,cefaprin,,,cefaprin
11734,575,cephapirin,,,cephapirin
11735,575,cephapirine,,,cephapirine
11736,575,cephaprin,,,cephaprin
11737,543,biocefazon,,,biocefazon
11738,543,cefoperazine,,,cefoperazine
11739,543,cefobid,,,cefobid
11740,543,cephaperazon,,,cephaperazon
11741,576,cefradine,1,,cefradine
11742,576,cefradex,,,cefradex
11743,576,cefradin,,,cefradin
11744,576,cephradin,,,cephradin
11745,576,cephradine,,,cephradine
11746,635,ciclonium bromide,,,ciclonium bromide
11747,641,inhibace,,,inhibace
11748,641,vascace,,,vascace
11749,859,cinchocaine,1,,cinchocaine
11750,859,dermacaine,,,dermacaine
11751,859,dibucaine,,,dibucaine
11752,859,nupercaine,,,nupercaine
11753,859,percamine,,,percamine
11754,654,cinaperazine,,,cinaperazine
11755,654,cinarizine,,,cinarizine
11756,654,cinnipirine,,,cinnipirine
11757,671,meclastine,,,meclastine
11758,798,alindapril,,,alindapril
11759,798,indalapril,,,indalapril
11760,4048,sizofiran,1,,sizofiran
11761,4048,schizophylan,,,schizophylan
11762,4048,schizophyllan,,,schizophyllan
11763,4048,schizophyllane,,,schizophyllane
11764,4048,shizophyllan,,,shizophyllan
11765,4048,sonifilan,,,sonifilan
11766,3465,fytic acid,1,,fytic acid
11767,3465,inositol hexaphosphate,,,inositol hexaphosphate
11768,3465,phyliance,,,phyliance
11769,4374,lorcaserin hydrochloride,,,lorcaserin hydrochloride
11770,1280,gatifloxin,,,gatifloxin
11771,2181,dipiperon,,,dipiperon
11772,2181,dipiperone,,,dipiperone
11773,2181,floropipamide,,,floropipamide
11774,2181,dipiperal,,,dipiperal
11775,2648,(R)-Tiagabine,,,(r)-tiagabine
11776,2648,gabatril,,,gabatril
11777,4374,belviq,,,belviq
11778,3642,jalra,,,jalra
11779,2612,sapropterin dihydrochloride,,,sapropterin dihydrochloride
11780,801,demecarium,1,,demecarium
11781,801,demekarium bromide,,,demekarium bromide
11782,801,demekastigmine bromide,,,demekastigmine bromide
11783,4375,demecolcine,1,,demecolcine
11784,4375,deacetylmethylcolchicine,,,deacetylmethylcolchicine
11785,4375,demecolcin,,,demecolcin
11786,4375,desmecolcine,,,desmecolcine
11787,4376,dequalinium,1,,dequalinium
11788,4377,desaspidin,1,,desaspidin
11789,4377,rosapin,,,rosapin
11790,810,deserpidin,,,deserpidin
11791,810,raunormin,,,raunormin
11792,810,raunormine,,,raunormine
11793,810,recanescin,,,recanescin
11794,810,recanescine,,,recanescine
11795,810,reserpidine,,,reserpidine
11796,3135,budesonide acetonide,,,budesonide acetonide
11797,3135,prednacinolone,,,prednacinolone
11798,830,d-Brompheniramine,,,d-brompheniramine
11799,830,(+)-Brompheniramine,,,(+)-brompheniramine
11800,788,debrisoquine,1,,debrisoquine
11801,788,isocaramidine,,,isocaramidine
11802,4378,decamethrin,1,,decamethrin
11803,4378,decistab,,,decistab
11804,4378,deltamethrin,,,deltamethrin
11805,4378,decamethrine,,,decamethrine
11806,4379,degarelix,1,,degarelix
11807,4379,firmagon,,,firmagon
11808,4380,desvenlafaxine,1,,desvenlafaxine
11809,841,dexamfetamine,1,,dexamfetamine
11810,4381,dapoxetine,1,,dapoxetine
